,Start Date,End Date,Project Name,Recipient,Value,Project ID,Community ID,Local Government,Land Council
0,6/11/2018,31/12/2022,NAUIYU NAMBIYU AND PINE CREEK OUTSIDE SCHOOL HOURS CARE SERVICES,VICTORIA DALY REGIONAL COUNCIL,"626,148.00",GA25255-V3,397,Victoria Daly,Northern Land Council
1,16/10/2018,31/12/2022,PLAYGROUP SERVICES IN MILYAKBURRA COMMUNITY,MILYAKBURRA SCHOOL COUNCIL INC,"92,842.21",GA25977-V4,532,East Arnhem,Anindilyakwa Land Council
2,15/11/2018,31/12/2022,STRONGER COMMUNITIES FOR CHILDREN-LAJAMANU,WARLPIRI YOUTH DEVELOPMENT ABORIGINAL CORPORATION,"1,939,270.75",GA26431-V5,609,Central Desert,Central Land Council
3,21/11/2018,30/06/2019,INDIGENOUS CAPITAL,SUNRISE HEALTH SERVICE ABORIGINAL CORPORATION,"450,486.14",GA26987-V1,14071,Katherine,Northern Land Council
4,10/12/2018,30/06/2023,COMMUNITY CHILD CARE FUND (CCCF) - TIMBER CREEK SCHOOL COUNCIL,TIMBER CREEK SCHOOL COUNCIL,"2,100,894.70",GA27969-V3,18974,Victoria Daly,Northern Land Council
0,1/01/2018,31/03/2020,REMOTE VOCATIONAL TRAINING SCHEME,REMOTE VOCATIONAL TRAINING SCHEME LTD,"14,514,264.00",GA313-V2,120,Macdonnell,Central Land Council
1,1/01/2018,31/03/2020,REMOTE VOCATIONAL TRAINING SCHEME,REMOTE VOCATIONAL TRAINING SCHEME LTD,"14,514,264.00",GA313-V2,18869,Barkly,Central Land Council
2,1/01/2019,30/06/2023,MONEY SUPPORT HUB,BAWINANGA ABORIGINAL CORP,"2,006,123.12",GA31446-V21,362,West Arnhem,Northern Land Council
3,1/01/2019,30/06/2023,FINANCIAL CRISIS AND MATERIAL AID - EMERGENCY RELIEF,THE GATHERING INCORPORATED,"382,306.05",GA31521-V4,279,Litchfield,Northern Land Council
4,1/01/2019,30/06/2023,FINANCIAL CRISIS AND MATERIAL AID - EMERGENCY RELIEF,THE GATHERING INCORPORATED,"382,306.05",GA31521-V4,1003,Litchfield,Northern Land Council
5,1/01/2019,30/06/2023,FINANCIAL CRISIS AND MATERIAL AID - EMERGENCY RELIEF,THE GATHERING INCORPORATED,"382,306.05",GA31521-V4,334,Litchfield,Northern Land Council
0,1/01/2019,30/06/2023,FINANCIAL CRISIS AND MATERIAL AID - EMERGENCY RELIEF,THE GATHERING INCORPORATED,"382,306.05",GA31521-V4,344,Litchfield,Northern Land Council
1,1/01/2019,30/06/2023,FINANCIAL CRISIS AND MATERIAL AID - EMERGENCY RELIEF,THE GATHERING INCORPORATED,"382,306.05",GA31521-V4,423,Litchfield,Northern Land Council
2,1/01/2019,30/06/2023,FINANCIAL CRISIS AND MATERIAL AID - EMERGENCY RELIEF,THE GATHERING INCORPORATED,"382,306.05",GA31521-V4,1002,Litchfield,Northern Land Council
0,1/01/2019,30/06/2023,FINANCIAL CRISIS AND MATERIAL AID - EMERGENCY RELIEF,CRISIS ACCOMMODATION GOVE INC,"105,340.49",GA31574-V4,16222,Un-Incorporated (nhulunbuy),Northern Land Council
1,1/10/2018,30/06/2021,ARAFURA SWAMP RANGERS,ARAFURA SWAMP RANGERS ABORIGINAL CORPORATION,"4,116,385.90",GA33012-V1,550,East Arnhem,Northern Land Council
2,1/01/2019,31/12/2020,CAPITAL WORKS - CONSTRUCTION OF APPRENTICE TRAINING CENTRE,YAPA-KURLANGU NGURRARA ABORIGINAL CORPORATION,"765,204.00",GA33015-V3,198,Central Desert,Central Land Council
3,7/01/2019,30/06/2021,TIWI DESIGNS ECO LODGE DEVELOPMENT,TIWI DESIGNS ABORIGINAL CORPORATION INCORPORATED,"649,671.00",GA33047-V1,400,Tiwi Islands,Tiwi Land Council
0,1/01/2019,31/12/2021,REMOTE SCHOOL ATTENDANCE STRATEGY  YUENDUMU,WANTA ABORIGINAL CORPORATION,"1,257,244.63",GA33049-V3,198,Central Desert,Central Land Council
1,1/01/2019,31/12/2021,"RSAS - RAMINGINING, MILINGIMBI, GAPUWIYAK, GALIWIN'KU AND YIRRKALA",THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"7,847,414.55",GA33050-V3,492,East Arnhem,Northern Land Council
2,1/01/2019,31/12/2021,"RSAS - RAMINGINING, MILINGIMBI, GAPUWIYAK, GALIWIN'KU AND YIRRKALA",THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"7,847,414.55",GA33050-V3,500,East Arnhem,Northern Land Council
3,1/01/2019,31/12/2021,"RSAS - RAMINGINING, MILINGIMBI, GAPUWIYAK, GALIWIN'KU AND YIRRKALA",THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"7,847,414.55",GA33050-V3,531,East Arnhem,Northern Land Council
4,1/01/2019,31/12/2021,"RSAS - RAMINGINING, MILINGIMBI, GAPUWIYAK, GALIWIN'KU AND YIRRKALA",THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"7,847,414.55",GA33050-V3,550,East Arnhem,Northern Land Council
0,1/01/2019,31/12/2021,"RSAS - RAMINGINING, MILINGIMBI, GAPUWIYAK, GALIWIN'KU AND YIRRKALA",THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"7,847,414.55",GA33050-V3,576,East Arnhem,Northern Land Council
1,1/01/2019,31/12/2021,REMOTE SCHOOL ATTENDANCE STRATEGY  PAPUNYA,WANTA ABORIGINAL CORPORATION,"722,081.79",GA33052-V1,131,Macdonnell,Central Land Council
2,1/01/2019,30/06/2021,COMMUNITY SAFETY PATROL - YUENDUMU AND WILLOWRA,SOUTHERN TANAMI KURDIJI INDIGENOUS CORPORATION,"1,471,278.11",GA33054-V2,198,Central Desert,Central Land Council
3,1/01/2019,31/12/2022,STRONGER COMMUNITIES FOR CHILDREN - GALIWINKU,YALU MARNGGITHINYARAW INDIGENOUS CORPORATION,"4,222,395.62",GA33123-V2,492,East Arnhem,Northern Land Council
0,1/01/2019,31/12/2021,RSAS - KALKARINDJI AND YARRALIN,VICTORIA DALY REGIONAL COUNCIL,"1,070,309.40",GA33526-V4,603,Victoria Daly,Central Land Council
1,11/02/2019,30/06/2022,INDIGENOUS RHEUMATIC FEVER,MALA'LA HEALTH SERVICE ABORIGINAL CORPORATION,"1,265,000.00",GA34532-V3,362,West Arnhem,Northern Land Council
0,11/02/2019,30/06/2022,INDIGENOUS RHEUMATIC FEVER,MIWATJ HEALTH ABORIGINAL CORPORATION,"990,000.00",GA34533-V2,500,East Arnhem,Northern Land Council
1,11/02/2019,30/06/2022,INDIGENOUS RHEUMATIC FEVER,MIWATJ HEALTH ABORIGINAL CORPORATION,"990,000.00",GA34533-V2,514,East Arnhem,Northern Land Council
2,11/02/2019,30/06/2022,INDIGENOUS RHEUMATIC FEVER,MIWATJ HEALTH ABORIGINAL CORPORATION,"990,000.00",GA34533-V2,531,East Arnhem,Northern Land Council
3,11/02/2019,30/06/2022,INDIGENOUS RHEUMATIC FEVER,MIWATJ HEALTH ABORIGINAL CORPORATION,"990,000.00",GA34533-V2,16222,Un-Incorporated (nhulunbuy),Northern Land Council
4,11/02/2019,30/06/2022,INDIGENOUS RHEUMATIC FEVER,MIWATJ HEALTH ABORIGINAL CORPORATION,"990,000.00",GA34533-V2,550,East Arnhem,Northern Land Council
5,11/02/2019,30/06/2022,INDIGENOUS RHEUMATIC FEVER,MIWATJ HEALTH ABORIGINAL CORPORATION,"990,000.00",GA34533-V2,576,East Arnhem,Northern Land Council
6,4/03/2019,31/03/2021,MORE SUPPORT REGIONAL RURAL & REMOTE,ROPER GULF REGIONAL COUNCIL,"435,000.00",GA35932-V2,14071,Katherine,Northern Land Council
7,1/01/2019,31/12/2021,REMOTE SCHOOL ATTENDANCE - MANINGRIDA,BAWINANGA ABORIGINAL CORP,"2,690,153.48",GA35971-V3,362,West Arnhem,Northern Land Council
8,1/01/2019,31/12/2021,RSAS - SANTA TERESA,CATHOLICCARE NT,"728,184.60",GA37552-V2,145,Macdonnell,Central Land Council
9,13/03/2019,30/06/2020,SJT TRAINING AUSTRALIA,SJT TRAINING ABORIGINAL CORPORATION,"953,166.50",GA37555-V3,279,Litchfield,Northern Land Council
10,13/03/2019,30/06/2020,SJT TRAINING AUSTRALIA,SJT TRAINING ABORIGINAL CORPORATION,"953,166.50",GA37555-V3,1003,Litchfield,Northern Land Council
11,13/03/2019,30/06/2020,SJT TRAINING AUSTRALIA,SJT TRAINING ABORIGINAL CORPORATION,"953,166.50",GA37555-V3,334,Litchfield,Northern Land Council
12,13/03/2019,30/06/2020,SJT TRAINING AUSTRALIA,SJT TRAINING ABORIGINAL CORPORATION,"953,166.50",GA37555-V3,344,Litchfield,Northern Land Council
13,13/03/2019,30/06/2020,SJT TRAINING AUSTRALIA,SJT TRAINING ABORIGINAL CORPORATION,"953,166.50",GA37555-V3,423,Litchfield,Northern Land Council
14,13/03/2019,30/06/2020,SJT TRAINING AUSTRALIA,SJT TRAINING ABORIGINAL CORPORATION,"953,166.50",GA37555-V3,1002,Litchfield,Northern Land Council
15,21/03/2019,31/12/2021,HOUSING TO SUPPORT COMMUNITY ENTERPRISE AND DEVELOPMENT,GURINDJI ABORIGINAL CORPORATION RNTBC,"628,100.00",GA38985-V2,603,Victoria Daly,Central Land Council
16,19/02/2019,30/09/2021,BUSH MEDIJINA 2019 INFRASTRUCTURE PROJECT,ANINDILYAKWA SERVICES ABORIGINAL CORPORATION,"168,506.80",GA39553-V2,10270,Un-Incorporated (alyangula),Anindilyakwa Land Council
17,1/01/2019,31/12/2021,ROBINSON RIVER EARLY CHILDHO OD SERVICES,MUNGOORBADA ABORIGINAL CORPORATION,"593,200.30",GA39557-V1,258,Roper Gulf,Northern Land Council
18,1/01/2019,30/06/2024,FINANCIAL RESILIENCE,ENTERPRISE LEARNING PROJECTS,"1,139,167.96",GA39776-V4,14071,Katherine,Northern Land Council
19,25/03/2019,31/12/2021,RSAS GROOTE EYLANDT,AMINJARRINJA ENTERPRISES ABORIGINAL CORPORATION,"2,014,385.43",GA39913-V1,10270,Un-Incorporated (alyangula),Anindilyakwa Land Council
20,25/03/2019,31/12/2021,RSAS GROOTE EYLANDT,AMINJARRINJA ENTERPRISES ABORIGINAL CORPORATION,"2,014,385.43",GA39913-V1,451,East Arnhem,Anindilyakwa Land Council
21,25/03/2019,31/12/2021,RSAS GROOTE EYLANDT,AMINJARRINJA ENTERPRISES ABORIGINAL CORPORATION,"2,014,385.43",GA39913-V1,532,East Arnhem,Anindilyakwa Land Council
22,25/03/2019,31/12/2021,RSAS GROOTE EYLANDT,AMINJARRINJA ENTERPRISES ABORIGINAL CORPORATION,"2,014,385.43",GA39913-V1,555,East Arnhem,Anindilyakwa Land Council
23,1/01/2019,31/12/2021,RSAS - NGUKURR SCHOOL,NORTHERN TERRITORY OF AUSTRALIA,"1,159,630.64",GA40652-V2,633,Roper Gulf,Northern Land Council
0,1/04/2019,31/12/2021,RSAS - GUNBALANYA,NORTHERN TERRITORY OF AUSTRALIA,"985,966.97",GA40653-V1,329,West Arnhem,Northern Land Council
1,1/04/2019,31/12/2021,CDP BUSINESS INCUBATOR PILOT,KALANO COMMUNITY ASSOCIATION ABORIGINAL CORPORATION,"598,400.00",GA41272-V2,14071,Katherine,Northern Land Council
2,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MIWATJ HEALTH ABORIGINAL CORPORATION,"689,327.34",GA41382-V1,492,East Arnhem,Northern Land Council
0,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MIWATJ HEALTH ABORIGINAL CORPORATION,"689,327.34",GA41382-V1,500,East Arnhem,Northern Land Council
1,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MIWATJ HEALTH ABORIGINAL CORPORATION,"689,327.34",GA41382-V1,514,East Arnhem,Northern Land Council
0,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MIWATJ HEALTH ABORIGINAL CORPORATION,"689,327.34",GA41382-V1,531,East Arnhem,Northern Land Council
1,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MIWATJ HEALTH ABORIGINAL CORPORATION,"689,327.34",GA41382-V1,16222,Un-Incorporated (nhulunbuy),Northern Land Council
0,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MIWATJ HEALTH ABORIGINAL CORPORATION,"689,327.34",GA41382-V1,550,East Arnhem,Northern Land Council
1,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MIWATJ HEALTH ABORIGINAL CORPORATION,"689,327.34",GA41382-V1,576,East Arnhem,Northern Land Council
0,1/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,AMPILATWATJA HEALTH CENTRE ABORIGINAL CORP,"62,265.87",GA41395-V1,10,Barkly,Central Land Council
1,18/04/2019,31/01/2020,NGANMARRIYANGA STORE TAKEAWAY COMPLETION,MUTCHIRR CORPORATION LIMITED,"191,950.00",GA43774-V2,404,West Daly,Northern Land Council
0,1/01/2019,31/12/2021,"RSAS - BARUNGA, WUGULARR, BULMAN & JILKMINGGAN SCHOOLS",NORTHERN TERRITORY OF AUSTRALIA,"2,616,744.92",GA43776-V4,580,Roper Gulf,Northern Land Council
1,1/01/2019,30/12/2021,RSAS - NUMBULWAR SCHOOL,NORTHERN TERRITORY OF AUSTRALIA,"773,422.89",GA43777-V2,549,Roper Gulf,Northern Land Council
2,1/01/2019,31/12/2021,RSAS - BORROLOOLA SCHOOL,NORTHERN TERRITORY OF AUSTRALIA,"1,055,269.82",GA43778-V1,11092,Roper Gulf,Northern Land Council
3,1/01/2019,31/12/2021,RSAS - LAJAMANU,NORTHERN TERRITORY OF AUSTRALIA,"662,715.77",GA43779-V2,609,Central Desert,Central Land Council
0,14/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,SUNRISE HEALTH SERVICE ABORIGINAL CORPORATION,"506,251.79",GA44160-V1,14071,Katherine,Northern Land Council
1,14/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MARTHAKAL HOMELANDS AND RESOURCE CENTRE ABORIGINAL CORPORATION,"46,034.99",GA44162-V1,492,East Arnhem,Northern Land Council
2,22/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,PINTUPI HOMELANDS HEALTH SERVICE ABORIGINAL CORPORATION,"50,026.46",GA44164-V1,72,Macdonnell,Central Land Council
3,15/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,MALA'LA HEALTH SERVICE ABORIGINAL CORPORATION,"315,060.25",GA44166-V1,362,West Arnhem,Northern Land Council
4,15/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,KATHERINE WEST HEALTH BOARD ABORIGINAL CORPORATION,"243,213.74",GA44167-V1,14071,Katherine,Northern Land Council
5,20/05/2019,30/06/2021,INDIGENOUS COMPREHENSIVE PRIMARY HEALTH CARE,ANYINGINYI HEALTH ABORIGINAL CORPORATION,"204,363.40",GA44174-V1,18869,Barkly,Central Land Council
6,1/01/2018,31/12/2021,CHILD NUTRITION AND WELLBEING PROGRAM,NGAANYATJARRA PITJANTJATJARA YANKUNYTJATJARA WOMEN'S COUNCIL (ABORIGINAL CORPORATION),"3,311,295.74",GA4446-V3,10219,Alice Springs,Central Land Council
7,1/01/2018,31/12/2021,CHILD NUTRITION AND WELLBEING PROGRAM,NGAANYATJARRA PITJANTJATJARA YANKUNYTJATJARA WOMEN'S COUNCIL (ABORIGINAL CORPORATION),"3,371,457.38",GA4446-V4,10219,Alice Springs,Central Land Council
8,1/07/2018,30/06/2021,"COMMUNITY NIGHT PATROLS IN MINJILANG, WARRUWI, GUNBALANYA",WEST ARNHEM REGIONAL COUNCIL,"2,726,115.18",GA49484-V2,375,West Arnhem,Northern Land Council
9,1/07/2018,30/06/2021,"COMMUNITY NIGHT PATROLS IN MINJILANG, WARRUWI, GUNBALANYA",WEST ARNHEM REGIONAL COUNCIL,"2,726,115.18",GA49484-V2,429,West Arnhem,Northern Land Council
0,5/12/2018,31/12/2021,MARDBULK ARTS AND CRAFT CENTRE STAFF HOUSING - ABA ARTS INFRASTRUCTURE PROJECT,ARNHEM NORTHERN AND KIMBERLEY ARTISTS ABORIGINAL CORPORATION - ANKA,"502,150.00",GA49493-V4,429,West Arnhem,Northern Land Council
1,21/05/2019,30/06/2021,CS PASTORIAL PTY LTD - MACHINERY LEASING,CS PASTORIAL PTY LIMITED,"202,400.00",GA49495-V1,11092,Roper Gulf,Northern Land Council
2,15/03/2019,31/12/2020,HEADSTONE PROJECT,TENNANT CREEK MOB ABORIGINAL CORPORATION,"251,900.00",GA49500-V1,18869,Barkly,Central Land Council
3,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,959,East Arnhem,Anindilyakwa Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,442,East Arnhem,Anindilyakwa Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,445,East Arnhem,Anindilyakwa Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,446,East Arnhem,Anindilyakwa Land Council
3,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,451,East Arnhem,Anindilyakwa Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,960,East Arnhem,Anindilyakwa Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,456,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,458,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,457,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,865,East Arnhem,Anindilyakwa Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,938,East Arnhem,Northern Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,888,East Arnhem,Northern Land Council
3,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,462,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,494,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,463,East Arnhem,Northern Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,464,East Arnhem,Northern Land Council
3,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,465,East Arnhem,Northern Land Council
4,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,481,East Arnhem,Northern Land Council
5,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,466,East Arnhem,Northern Land Council
6,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,467,East Arnhem,Northern Land Council
7,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,468,East Arnhem,Northern Land Council
8,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,949,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,470,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,803,East Arnhem,Northern Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,956,East Arnhem,Northern Land Council
3,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,472,East Arnhem,Anindilyakwa Land Council
4,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,473,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,896,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,475,East Arnhem,Northern Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,955,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,805,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,806,East Arnhem,Northern Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,477,East Arnhem,Northern Land Council
3,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,478,East Arnhem,Northern Land Council
4,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,664,East Arnhem,Northern Land Council
5,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,954,East Arnhem,Northern Land Council
6,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,479,East Arnhem,Northern Land Council
7,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,554,East Arnhem,Northern Land Council
8,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,482,East Arnhem,Northern Land Council
9,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,484,East Arnhem,Northern Land Council
10,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,485,East Arnhem,Northern Land Council
11,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,496,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,807,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,489,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,492,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,495,East Arnhem,Northern Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,498,East Arnhem,Northern Land Council
3,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,499,East Arnhem,Northern Land Council
0,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,500,East Arnhem,Northern Land Council
1,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,963,East Arnhem,Northern Land Council
2,1/07/2019,31/12/2021,EAST ARNHEM REGIONAL COUNCIL BATTLE OF THE BANDS,EAST ARNHEM REGIONAL COUNCIL,"60,000.00",GA49708-V2,504,East Arnhem,Northern Land Council
