,COMMUNITY_ID,COMMUNITY_NAME,COMMUNITY_ALIASES,COMMUNITY_TYPE,MAIN_LANGUAGE,OTHER_LANGUAGES,LOCAL_GOVT COUNCIL,WARD,LAND_COUNCIL,ELECTORATE,POPULATION_COUNT,COMMUNITY_LOCATION,"Community based Essential Service Operators
•",Aboriginal Ranger Groups,Previous SETuP Community,Latitude,Longitude,EntityId,ABN,ORIC,Entity Name,Charity,OrganisationId,Operating As,Organisation Email,Organisation Website,Also Known As,OfficeId,Phone,Fax,Business Email,Business Website,FormattedStreetAddress
369,641,RITTARANGU,"URAPUNGA,YUGUL MANGI",Minor,Eastside Kriol,Not recorded,ROPER GULF,YUGUL MANGI,NORTHERN LAND COUNCIL,ARNHEM,160,Rittarangu is located east of Katherine on the Urapunga Aboriginal Land Trust between the Wilton and Roper River.,,,N,-14.71,134.565,2395.0,41 132 276 913,,THE TRUSTEE FOR URAPUNGA STORE TRUST,N,6159.0,THE TRUSTEE FOR URAPUNGA STORE TRUST,,,,5792.0,(08) 8975 4890,,,,"Lot 28, Rittarangu NT ----"
370,654,WEEMOL,"WEEMOLL,WEMOOL",Minor,Kriol,Not recorded,ROPER GULF,NYIRRANGGULUNG,NORTHERN LAND COUNCIL,ARNHEM,329,Weemol is north east of Katherine and next to Bulman on the Arnhem Land Aboriginal Land Trust.,,,N,-13.644,134.309,2920.0,68 572 205 455,8243,MIMAL LAND MANAGEMENT ABORIGINAL CORPORATION,Y,6771.0,MIMAL LAND MANAGEMENT ABORIGINAL CORPORATION,rc@mimal.org.au,https://www.mimal.org.au/ ,MIMAL RANGER BASE,6626.0,(08) 8977 4051,,rc@mimal.org.au,https://www.mimal.org.au,"Lot 31, Weemol NT ----"
371,9,AMOONGUNA,No aliases recorded with NTG DIPL,Major,Eastern Arrente,Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,281,Amoonguna is located on the Amoonguna Aboriginal Land Trust just to the south east of Alice Springs.,,,N,-23.766,133.936,1844.0,76 210 591 710,7823,CENTRAL AUSTRALIAN ABORIGINAL CONGRESS ABORIGINAL CORPORATION,Y,4975.0,AMOONGUNA HEALTH SERVICE,info@caac.org.au,https://www.caac.org.au/client-services/remote-health-services/sub-page,AMOONGUNA HEALTH CENTRE,5754.0,(08) 8952 9327,,info@caac.org.au,https://www.caac.org.au/client-services/remote-health-services/sub-page,"Lot 60, Amoonguna NT 0872"
372,9,AMOONGUNA,No aliases recorded with NTG DIPL,Major,Eastern Arrente,Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,281,Amoonguna is located on the Amoonguna Aboriginal Land Trust just to the south east of Alice Springs.,,,N,-23.766,133.936,2466.0,60 161 185 100,,IMWERNKWERNHE COMMUNITY LIMITED,Y,6244.0,AMOONGUNA COMMUNITY,go@icl.org.au,,,5907.0,(08) 8955 5194,,go@icl.org.au,,"Lot 162, Amoonguna NT 0872"
373,9,AMOONGUNA,No aliases recorded with NTG DIPL,Major,Eastern Arrente,Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,281,Amoonguna is located on the Amoonguna Aboriginal Land Trust just to the south east of Alice Springs.,,,N,-23.766,133.936,713.0,21 340 804 903,,MACDONNELL REGIONAL COUNCIL,N,4867.0,AMOONGUNA STORE,,,,8008.0,,,,,"61, Amoonguna NT 0872"
374,9,AMOONGUNA,No aliases recorded with NTG DIPL,Major,Eastern Arrente,Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,281,Amoonguna is located on the Amoonguna Aboriginal Land Trust just to the south east of Alice Springs.,,,N,-23.766,133.936,713.0,21 340 804 903,,MACDONNELL REGIONAL COUNCIL,N,713.0,MACDONNELL REGIONAL COUNCIL,info@macdonnell.nt.gov.au,https://macdonnell.nt.gov.au,,5752.0,(08) 8952 9043,(08) 8959 7401,amoonguna@macdonnell.nt.gov.au,https://www.macdonnell.nt.gov.au/communities/amoonguna,"LOT 61, Amoonguna NT 0872"
375,9,AMOONGUNA,No aliases recorded with NTG DIPL,Major,Eastern Arrente,Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,281,Amoonguna is located on the Amoonguna Aboriginal Land Trust just to the south east of Alice Springs.,,,N,-23.766,133.936,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,AMOONGUNA SCHOOL,5753.0,(08) 8952 3402,,cherie.gibbens@ntschools.net,https://directory.ntschools.net/#/schools/details/amoonsch,"Lot 88, Amoonguna NT 0872"
376,9,AMOONGUNA,No aliases recorded with NTG DIPL,Major,Eastern Arrente,Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,281,Amoonguna is located on the Amoonguna Aboriginal Land Trust just to the south east of Alice Springs.,,,N,-23.766,133.936,1954.0,81 688 672 692,8280,TANGENTYERE COUNCIL ABORIGINAL CORPORATION,Y,5003.0,TANGENTYERE ARTISTS,amoongunaart@bigpond.com,,,5906.0,(08) 8952 9043,,amoongunaart@bigpond.com,,"Lot 86, Amoonguna NT 0872"
377,9,AMOONGUNA,No aliases recorded with NTG DIPL,Major,Eastern Arrente,Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,281,Amoonguna is located on the Amoonguna Aboriginal Land Trust just to the south east of Alice Springs.,,,N,-23.766,133.936,1954.0,81 688 672 692,8280,TANGENTYERE COUNCIL ABORIGINAL CORPORATION,Y,1954.0,TANGENTYERE COUNCIL ABORIGINAL CORPORATION,tangentyere@tangentyere.org.au,,,1121.0,(08) 8951 4220,(08) 8956 9978,tangentyere@tangentyere.org.au,,"Lot 68, Amoonguna NT 0872"
378,20,AREYONGA,UTJU,Major,Pitjantjatjara,"Luritja/Pintubi, Western Arrente",MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,229,Areyonga is located west of Alice Springs within the crevice of the surrounding hills on the Haasts Bluff Aboriginal Land Trust.,,,Y,-24.074,132.271,2516.0,19 140 685 629,7518,AREYONGA STORE ABORIGINAL CORPORATION,Y,6300.0,AREYONGA STORE ABORIGINAL CORPORATION,,,AREYONGA COMMUNITY STORE,5985.0,(08) 8956 7305,,,,"17 Lydia Dora Road, Areyonga NT 0872"
379,20,AREYONGA,UTJU,Major,Pitjantjatjara,"Luritja/Pintubi, Western Arrente",MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,229,Areyonga is located west of Alice Springs within the crevice of the surrounding hills on the Haasts Bluff Aboriginal Land Trust.,,,Y,-24.074,132.271,1844.0,76 210 591 710,7823,CENTRAL AUSTRALIAN ABORIGINAL CONGRESS ABORIGINAL CORPORATION,Y,1844.0,CENTRAL AUSTRALIAN ABORIGINAL CONGRESS ABORIGINAL CORPORATION,,,CENTRAL AUSTRALIAN ABORIGINAL CONGRESS - HEALTH CENTRE,5980.0,(08) 8956 7308,,,,"17 Kalleskie Street, Areyonga NT 0872"
380,20,AREYONGA,UTJU,Major,Pitjantjatjara,"Luritja/Pintubi, Western Arrente",MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,229,Areyonga is located west of Alice Springs within the crevice of the surrounding hills on the Haasts Bluff Aboriginal Land Trust.,,,Y,-24.074,132.271,1199.0,46 247 976 402,,FINKE RIVER MISSION OF LUTHERAN CHURCH OF AUSTRALIA,Y,1199.0,FINKE RIVER MISSION OF LUTHERAN CHURCH OF AUSTRALIA,frm.office@lca.org.au,https://finkerivermission.lca.org.au,FINKE RIVER MISSION,5984.0,(08) 8952 4666,,frm.office@lca.org.au,https://finkerivermission.lca.org.au,"Lot 145 Kalleskie Street, Areyonga NT 0872"
381,20,AREYONGA,UTJU,Major,Pitjantjatjara,"Luritja/Pintubi, Western Arrente",MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,229,Areyonga is located west of Alice Springs within the crevice of the surrounding hills on the Haasts Bluff Aboriginal Land Trust.,,,Y,-24.074,132.271,713.0,21 340 804 903,,MACDONNELL REGIONAL COUNCIL,N,713.0,MACDONNELL REGIONAL COUNCIL,info@macdonnell.nt.gov.au,https://macdonnell.nt.gov.au,,5755.0,(08) 8956 7877,(08) 8956 7302,areyonga@macdonnell.nt.gov.au,https://macdonnell.nt.gov.au,"37 UTJU DRIVE, Areyonga NT 0872"
382,20,AREYONGA,UTJU,Major,Pitjantjatjara,"Luritja/Pintubi, Western Arrente",MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,229,Areyonga is located west of Alice Springs within the crevice of the surrounding hills on the Haasts Bluff Aboriginal Land Trust.,,,Y,-24.074,132.271,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,AREYONGA SCHOOL,5978.0,(08) 8956 7303,(08) 8956 7213,areyonga.school@ntschools.net,https://directory.ntschools.net/#/schools/details/areyosch,"42 Utju Drive, Areyonga NT 0872"
383,20,AREYONGA,UTJU,Major,Pitjantjatjara,"Luritja/Pintubi, Western Arrente",MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,229,Areyonga is located west of Alice Springs within the crevice of the surrounding hills on the Haasts Bluff Aboriginal Land Trust.,,,Y,-24.074,132.271,970.0,34 131 576 674,267,TJUWANPA OUTSTATION RESOURCE CENTRE ABORIGINAL CORPORATION,Y,970.0,TJUWANPA OUTSTATION RESOURCE CENTRE ABORIGINAL CORPORATION,,,,5982.0,(08) 8955 8298,,tjuwanpa@hotmail.com,,", Areyonga NT 0872"
384,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,638.0,17 487 552 774,7472,APUTULA ABORIGINAL CORPORATION,N,638.0,APUTULA ABORIGINAL CORPORATION,,,FINKE COMMUNITY STORE,6163.0,(08) 8956 0968,,aputulastore@gmail.com,,"Lot 43, Finke NT 0872"
385,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,638.0,17 487 552 774,7472,APUTULA ABORIGINAL CORPORATION,N,4868.0,APUTULA ART CENTRE,,https://aputula-art-centre.business.site,,6168.0,(08) 8956 0968,,,https://aputula-art-centre.business.site,"15 Lapadum St, Finke NT 0872"
386,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,989.0,35 372 036 735,7230,APUTULA HOUSING ASSOC INC,N,989.0,APUTULA HOUSING ASSOC INC,aputulastore@gmail.com,,,119.0,(08) 8956 0968,,aputulastore@gmail.com,,"Lot 43, Finke NT 0872"
387,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,1278.0,49 861 718 108,,CATHOLICCARE NT,Y,1278.0,CATHOLICCARE NT,,https://www.catholiccarent.org.au,,6180.0,(08) 8956 0570,,alicesprings@catholiccarent.org.au,https://www.catholiccarent.org.au,"Lot 19, Finke NT 0872"
388,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,2519.0,59 410 835 751,,CENTRAL AUSTRALIA HEALTH SERVICE,N,6302.0,CENTRAL AUSTRALIA HEALTH SERVICE,CAHSCOOCorrespondence.DoH@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,FINKE HEALTH CENTRE,6122.0,(08) 8956 0961,,aputula.clinicmgr@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,"Lot 34, Finke NT 0872"
389,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,1199.0,46 247 976 402,,FINKE RIVER MISSION OF LUTHERAN CHURCH OF AUSTRALIA,Y,1199.0,FINKE RIVER MISSION OF LUTHERAN CHURCH OF AUSTRALIA,frm.office@lca.org.au,https://finkerivermission.lca.org.au,FINKE RIVER MISSION,6178.0,(08) 8952 4666,,frm.office@lca.org.au,https://finkerivermission.lca.org.au,"Lot 32, Finke NT 0872"
390,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,713.0,21 340 804 903,,MACDONNELL REGIONAL COUNCIL,N,713.0,MACDONNELL REGIONAL COUNCIL,info@macdonnell.nt.gov.au,https://macdonnell.nt.gov.au,,6121.0,(08) 8956 0966,,finke@macdonnell.nt.gov.au,https://macdonnell.nt.gov.au,"Lot 2, Finke NT 0872"
391,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,3497.0,30 429 895 164,,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,N,7400.0,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,,https://www.niaa.gov.au,,7454.0,(08) 8956 0884,,arthur.dougherty@official.niaa.gov.au,https://www.niaa.gov.au,"LOT 87, Finke NT 0872"
392,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,1878.0,77 902 127 562,2043,NGAANYATJARRA PITJANTJATJARA YANKUNYTJATJARA WOMEN'S COUNCIL (ABORIGINAL CORPORATION),Y,1878.0,NGAANYATJARRA PITJANTJATJARA YANKUNYTJATJARA WOMEN'S COUNCIL (ABORIGINAL CORPORATION),enquiries@npywc.org.au,https://www.npywc.org.au,NPY WOMEN'S COUNCIL,6175.0,(08) 8956 0638,,enquiries@npywc.org.au,https://www.npywc.org.au,"Lot 78, Finke NT 0872"
393,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2024.0,"NORTHERN TERRITORY POLICE, FIRE AND EMERGENCY SERVICES",police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,FINKE POLICE STATION,6176.0,(08) 8956 0974,,police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,"Lot 95, Finke NT 0872"
394,36,FINKE,"APATULA,APUTULA",Major,"Pitjantjatjara, Yankunytjatjara, Southern Luritja",Not recorded,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,226,"Finke is located near the South Australian boarder on and surrounded by the pastoral properties of Lilla Creek, Umbeara and New Crown with the Simpson Desert just west of the community.",,,Y,-25.582,134.578,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,FINKE SCHOOL,6172.0,(08) 8956 0960,(08) 8956 0960,finke.school@ntschools.net,https://directory.ntschools.net/#/schools/details/finkesch,"Lot 21, Finke NT 0872"
395,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,2519.0,59 410 835 751,,CENTRAL AUSTRALIA HEALTH SERVICE,N,6302.0,CENTRAL AUSTRALIA HEALTH SERVICE,CAHSCOOCorrespondence.DoH@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,HAASTS BLUFF HEALTH CENTRE,6073.0,(08) 8956 8472,,ikuntji.clinicstaff@nt.gov.au,https://health.nt.gov.au/health-governance/central-australia-health-service,"Lot 78, Haasts Bluff NT 0872"
396,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,1517.0,61 415 976 074,3621,IKUNTJI ARTISTS ABORIGINAL CORPORATION,Y,1517.0,IKUNTJI ARTISTS ABORIGINAL CORPORATION,fineart@ikuntji.com.au,www.ikuntji.com.au,IKUNTJI ARTISTS,6087.0,(08) 8956 8783,,fineart@ikuntji.com.au,www.ikuntji.com.au,"Lot 53, Haasts Bluff NT 0872"
397,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,2597.0,40 070 916 061,7517,KANPARRKA STORE ABORIGINAL CORPORATION,Y,6420.0,KANPARRKA STORE ABORIGINAL CORPORATION,,,KANPARRKA STORE,6081.0,(08) 8956 8545,,,,"Lot 56, Haasts Bluff NT 0872"
398,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,713.0,21 340 804 903,,MACDONNELL REGIONAL COUNCIL,N,713.0,MACDONNELL REGIONAL COUNCIL,info@macdonnell.nt.gov.au,https://macdonnell.nt.gov.au,,6075.0,(08) 8956 8533,,haastsbluff@macdonnell.nt.gov.au,https://macdonnell.nt.gov.au,"Lot 57, Haasts Bluff NT 0872"
399,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,3497.0,30 429 895 164,,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,N,7400.0,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,,https://www.niaa.gov.au,,7458.0,(08) 8958 4200,,centralaustraliaregion@network.pmc.gov.au,https://www.niaa.gov.au,"Lot 75, Haasts Bluff NT 0872"
400,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,1913.0,79 602 462 309,414,NGURRATJUTA PMARA NTJARRA ABORIGINAL CORPORATION,Y,1913.0,NGURRATJUTA PMARA NTJARRA ABORIGINAL CORPORATION,reception@ngur.com.au,https://ngur.com.au,,6079.0,(08) 8956 4979,,reception@ngur.com.au,https://ngur.com.au,"Lot 98, Haasts Bluff NT 0872"
401,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2024.0,"NORTHERN TERRITORY POLICE, FIRE AND EMERGENCY SERVICES",police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,HAASTS BLUFF POLICE STATION,6080.0,(08) 8956 4922,,police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,"Lot 83, Haasts Bluff NT 0872"
402,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,HAASTS BLUFF SCHOOL,6074.0,(08) 8956 8550,(08) 8956 8550,kandi.thorpe@ntschools.net,https://directory.ntschools.net/#/schools/details/haastsch,"Lot 31, Haasts Bluff NT 0872"
403,41,HAASTS BLUFF,"IKUNTJI,KUNPARRKA",Major,Luritja/Pintupi,Not recorded,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,162,"Haasts Bluff is located west of Alice Springs on the Haasts Bluff Aboriginal Land Trust  amongst the West MacDonnell Ranges. To the north is Ulampawarru and Anyali (Mt Edward and Mt William), and to the south is the stunning Mereenie Bluff.",,,N,-23.447,131.881,1968.0,82 572 914 004,3098,WALTJA TJUTANGKU PALYAPAYI CORP,Y,1968.0,WALTJA TJUTANGKU PALYAPAYI CORP,admin1@waltja.org.au,,,6088.0,(08) 8953 4488,,admin1@waltja.org.au,,"Lot 70, Haasts Bluff NT 0872"
404,43,HERMANNSBURG,NTARIA,Major,Western Arrernte,Not recorded,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,711,Hermannsburg is located west of Alice Springs on the Ntaria Aboriginal Land Trust just north of the Finke George National Park and on the banks of the Finke River,,,N,-23.943,132.779,1745.0,71 979 619 393,,CENTRAL LAND COUNCIL,Y,1745.0,CENTRAL LAND COUNCIL,media@clc.org.au,https://www.clc.org.au,,6099.0,(08) 8954 6115,,media@clc.org.au,https://www.clc.org.au,"Lot 166, Hermannsburg NT 0872"
405,43,HERMANNSBURG,NTARIA,Major,Western Arrernte,Not recorded,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,711,Hermannsburg is located west of Alice Springs on the Ntaria Aboriginal Land Trust just north of the Finke George National Park and on the banks of the Finke River,,,N,-23.943,132.779,1199.0,46 247 976 402,,FINKE RIVER MISSION OF LUTHERAN CHURCH OF AUSTRALIA,Y,1199.0,FINKE RIVER MISSION OF LUTHERAN CHURCH OF AUSTRALIA,frm.office@lca.org.au,https://finkerivermission.lca.org.au,FINKE RIVER MISSION,6112.0,(08) 8956 7428,,frmstore@bigpond.com,https://finkerivermission.lca.org.au,"Lot 67, Hermannsburg NT 0872"
406,43,HERMANNSBURG,NTARIA,Major,Western Arrernte,Not recorded,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,711,Hermannsburg is located west of Alice Springs on the Ntaria Aboriginal Land Trust just north of the Finke George National Park and on the banks of the Finke River,,,N,-23.943,132.779,2605.0,30 765 892 053,,HERMANNSBURG HISTORIC INCORPORATED,N,6439.0,HERMANNSBURG HISTORIC INCORPORATED,,http://hermannsburg.com.au/,HERMANNSBURG HISTORICAL PRECINCT,6108.0,(08) 8956 7402,,info@hermannsburg.com.au,http://hermannsburg.com.au/,"Lot 196, Hermannsburg NT 0872"
